access,access_bool,open_data,open_materials,preregistration,year,url
No Access,0,0,0,0,2018,https://journals.sagepub.com/toc/pssa/29/11
No Access,0,1,1,0,2018,https://journals.sagepub.com/toc/pssa/29/11
No Access,0,1,1,0,2018,https://journals.sagepub.com/toc/pssa/29/11
No Access,0,0,0,0,2018,https://journals.sagepub.com/toc/pssa/29/11
Open Access,1,0,0,0,2018,https://journals.sagepub.com/toc/pssa/29/11
No Access,0,1,1,1,2018,https://journals.sagepub.com/toc/pssa/29/11
No Access,0,0,0,0,2018,https://journals.sagepub.com/toc/pssa/29/11
Full Access,1,0,0,0,2018,https://journals.sagepub.com/toc/pssa/29/11
No Access,0,1,0,0,2018,https://journals.sagepub.com/toc/pssa/29/6
No Access,0,1,1,0,2018,https://journals.sagepub.com/toc/pssa/29/6
No Access,0,0,0,0,2018,https://journals.sagepub.com/toc/pssa/29/6
No Access,0,1,0,1,2018,https://journals.sagepub.com/toc/pssa/29/6
Full Access,1,1,0,0,2018,https://journals.sagepub.com/toc/pssa/29/6
No Access,0,1,1,0,2018,https://journals.sagepub.com/toc/pssa/29/6
No Access,0,1,0,0,2018,https://journals.sagepub.com/toc/pssa/29/6
No Access,0,1,1,0,2018,https://journals.sagepub.com/toc/pssa/29/6
Full Access,1,1,1,0,2018,https://journals.sagepub.com/toc/pssa/29/6
No Access,0,1,1,0,2018,https://journals.sagepub.com/toc/pssa/29/6
No Access,0,0,0,0,2018,https://journals.sagepub.com/toc/pssa/29/6
No Access,0,0,0,0,2018,https://journals.sagepub.com/toc/pssa/29/6
Open Access,1,1,1,0,2018,https://journals.sagepub.com/toc/pssa/29/6
No Access,0,1,0,0,2018,https://journals.sagepub.com/toc/pssa/29/6
No Access,0,1,1,1,2018,https://journals.sagepub.com/toc/pssa/29/6
No Access,0,0,0,0,2018,https://journals.sagepub.com/toc/pssa/29/6
Full Access,1,0,0,0,2018,https://journals.sagepub.com/toc/pssa/29/6
Full Access,1,0,0,0,2018,https://journals.sagepub.com/toc/pssa/29/6
Free Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/6
Free Access,1,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/6
Open Access,1,1,1,1,2017,https://journals.sagepub.com/toc/pssa/28/6
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/6
No Access,0,1,1,1,2017,https://journals.sagepub.com/toc/pssa/28/6
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/6
No Access,0,0,1,0,2017,https://journals.sagepub.com/toc/pssa/28/6
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/6
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/6
Free Access,1,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/6
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/6
No Access,0,0,1,0,2017,https://journals.sagepub.com/toc/pssa/28/6
Full Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/6
Full Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/8
Open Access,1,0,1,0,2017,https://journals.sagepub.com/toc/pssa/28/8
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/8
Open Access,1,1,1,1,2017,https://journals.sagepub.com/toc/pssa/28/8
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/8
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/8
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/8
Open Access,1,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/8
Free Access,1,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/8
Open Access,1,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/8
No Access,0,1,1,1,2017,https://journals.sagepub.com/toc/pssa/28/8
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/8
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/8
Open Access,1,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/8
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/7
Full Access,1,0,1,0,2017,https://journals.sagepub.com/toc/pssa/28/7
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/7
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/7
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/7
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/7
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/7
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/7
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/7
No Access,0,0,1,0,2017,https://journals.sagepub.com/toc/pssa/28/7
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/7
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/7
Free Access,1,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/7
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/4
Full Access,1,0,1,0,2017,https://journals.sagepub.com/toc/pssa/28/7
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/7
Open Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/7
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/4
No Access,0,1,1,1,2017,https://journals.sagepub.com/toc/pssa/28/4
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/4
No Access,0,1,1,1,2017,https://journals.sagepub.com/toc/pssa/28/4
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/4
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/4
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/4
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/4
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/4
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/4
Full Access,1,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/4
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/4
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/5
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/4
Full Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/4
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/5
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/5
Full Access,1,0,1,0,2017,https://journals.sagepub.com/toc/pssa/28/5
Full Access,1,0,1,0,2017,https://journals.sagepub.com/toc/pssa/28/5
Open Access,1,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/5
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/5
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/5
Full Access,1,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/5
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/5
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/5
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/5
Full Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/5
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/5
Free Access,1,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/11
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/11
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/11
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/11
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/11
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/11
No Access,0,0,1,0,2017,https://journals.sagepub.com/toc/pssa/28/11
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/11
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/11
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/11
No Access,0,0,1,0,2017,https://journals.sagepub.com/toc/pssa/28/11
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/11
No Access,0,1,1,1,2017,https://journals.sagepub.com/toc/pssa/28/11
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/11
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/11
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/12
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/12
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/12
No Access,0,1,1,1,2017,https://journals.sagepub.com/toc/pssa/28/12
Open Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/12
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/12
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/12
Free Access,1,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/12
No Access,0,1,1,1,2017,https://journals.sagepub.com/toc/pssa/28/12
No Access,0,0,1,0,2017,https://journals.sagepub.com/toc/pssa/28/12
No Access,0,1,0,1,2017,https://journals.sagepub.com/toc/pssa/28/12
No Access,0,1,0,1,2017,https://journals.sagepub.com/toc/pssa/28/12
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/12
No Access,0,1,0,1,2017,https://journals.sagepub.com/toc/pssa/28/12
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/12
Full Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/12
Full Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/5
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/5
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/5
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/5
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/5
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/5
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/5
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/5
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/5
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/5
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/5
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/5
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/5
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/5
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/5
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
Full Access,1,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/3
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/4
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
Free Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/9
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
Full Access,1,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/2
No Access,0,1,1,1,2017,https://journals.sagepub.com/toc/pssa/28/9
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/9
No Access,0,1,1,1,2017,https://journals.sagepub.com/toc/pssa/28/9
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/9
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/9
Free Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/9
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/9
No Access,0,1,1,1,2017,https://journals.sagepub.com/toc/pssa/28/9
Open Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/9
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/9
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/9
No Access,0,1,1,1,2017,https://journals.sagepub.com/toc/pssa/28/9
Open Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/9
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/9
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/9
Full Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/9
Full Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/9
Full Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/9
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
Open Access,1,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
Open Access,1,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
Full Access,1,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
Full Access,1,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/7
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/9
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/9
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/9
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/9
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/9
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/9
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/9
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/9
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/9
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/9
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/9
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/9
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/9
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/9
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
Open Access,1,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
Open Access,1,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
Open Access,1,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/1
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
Full Access,1,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/10
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
